segmento_id,fecha,hora,tipo_dia,es_fin,precipitacion,entrada_estudiantes,salida_estudiantes,entrada_trabajadores,salida_trabajadores,hora_pico,longitud_km,paradas_cercanas,nivel_congestion,velocidad_kmh,carga_vehicular,construccion_vial
1,2025-10-29,04:00,Wednesday,0,0.0,0,0,0,0,0,12.755,6,1,42,351,0
2,2025-10-29,04:00,Wednesday,0,0.0,0,0,0,0,0,13.073,4,1,42,304,0
3,2025-10-29,04:00,Wednesday,0,0.0,0,0,0,0,0,12.969,3,1,42,474,0
4,2025-10-29,04:00,Wednesday,0,0.0,0,0,0,0,0,13.055,5,1,42,440,0
5,2025-10-29,04:00,Wednesday,0,0.0,0,0,0,0,0,12.614,3,1,42,302,0
6,2025-10-29,04:00,Wednesday,0,0.0,0,0,0,0,0,13.621,6,1,42,453,0
7,2025-10-29,04:00,Wednesday,0,0.0,0,0,0,0,0,13.167,2,1,42,544,0
8,2025-10-29,04:00,Wednesday,0,0.0,0,0,0,0,0,13.335,2,1,42,133,0
9,2025-10-29,04:00,Wednesday,0,0.0,0,0,0,0,0,15.138,4,1,42,349,0
10,2025-10-29,04:00,Wednesday,0,0.0,0,0,0,0,0,41.974,1,1,42,406,0
1,2025-10-29,05:00,Wednesday,0,0.0,0,0,0,0,0,12.755,6,1,42,315,0
2,2025-10-29,05:00,Wednesday,0,0.0,0,0,0,0,0,13.073,4,1,42,208,0
3,2025-10-29,05:00,Wednesday,0,0.0,0,0,0,0,0,12.969,3,1,42,97,0
4,2025-10-29,05:00,Wednesday,0,0.0,0,0,0,0,0,13.055,5,1,42,448,0
5,2025-10-29,05:00,Wednesday,0,0.0,0,0,0,0,0,12.614,3,1,42,375,0
6,2025-10-29,05:00,Wednesday,0,0.0,0,0,0,0,0,13.621,6,1,42,315,0
7,2025-10-29,05:00,Wednesday,0,0.0,0,0,0,0,0,13.167,2,1,42,72,0
8,2025-10-29,05:00,Wednesday,0,0.0,0,0,0,0,0,13.335,2,1,42,301,0
9,2025-10-29,05:00,Wednesday,0,0.0,0,0,0,0,0,15.138,4,1,42,105,0
10,2025-10-29,05:00,Wednesday,0,0.0,0,0,0,0,0,41.974,1,1,42,557,0
1,2025-10-29,06:00,Wednesday,0,9.48,0,0,0,0,1,12.755,6,4,18,147,0
2,2025-10-29,06:00,Wednesday,0,9.48,0,0,0,0,1,13.073,4,4,18,387,0
3,2025-10-29,06:00,Wednesday,0,9.48,0,0,0,0,1,12.969,3,4,18,415,0
4,2025-10-29,06:00,Wednesday,0,9.48,0,0,0,0,1,13.055,5,4,18,314,0
5,2025-10-29,06:00,Wednesday,0,9.48,0,0,0,0,1,12.614,3,4,18,985,0
6,2025-10-29,06:00,Wednesday,0,9.48,0,0,0,0,1,13.621,6,4,18,785,0
7,2025-10-29,06:00,Wednesday,0,9.48,0,0,0,0,1,13.167,2,4,18,664,0
8,2025-10-29,06:00,Wednesday,0,9.48,0,0,0,0,1,13.335,2,4,18,600,0
9,2025-10-29,06:00,Wednesday,0,9.48,0,0,0,0,1,15.138,4,4,18,829,0
10,2025-10-29,06:00,Wednesday,0,9.48,0,0,0,0,1,41.974,1,4,18,519,0
1,2025-10-29,07:00,Wednesday,0,0.0,1,0,1,0,1,12.755,6,5,10,1062,0
2,2025-10-29,07:00,Wednesday,0,0.0,1,0,1,0,1,13.073,4,5,10,385,0
3,2025-10-29,07:00,Wednesday,0,0.0,1,0,1,0,1,12.969,3,5,10,397,0
4,2025-10-29,07:00,Wednesday,0,0.0,1,0,1,0,1,13.055,5,5,10,1072,0
5,2025-10-29,07:00,Wednesday,0,0.0,1,0,1,0,1,12.614,3,5,10,355,1
6,2025-10-29,07:00,Wednesday,0,0.0,1,0,1,0,1,13.621,6,5,10,900,0
7,2025-10-29,07:00,Wednesday,0,0.0,1,0,1,0,1,13.167,2,5,10,147,0
8,2025-10-29,07:00,Wednesday,0,0.0,1,0,1,0,1,13.335,2,5,10,305,0
9,2025-10-29,07:00,Wednesday,0,0.0,1,0,1,0,1,15.138,4,5,10,727,1
10,2025-10-29,07:00,Wednesday,0,0.0,1,0,1,0,1,41.974,1,5,10,847,0
1,2025-10-29,08:00,Wednesday,0,0.0,0,0,0,0,1,12.755,6,3,26,684,0
2,2025-10-29,08:00,Wednesday,0,0.0,0,0,0,0,1,13.073,4,3,26,826,0
3,2025-10-29,08:00,Wednesday,0,0.0,0,0,0,0,1,12.969,3,3,26,96,0
4,2025-10-29,08:00,Wednesday,0,0.0,0,0,0,0,1,13.055,5,3,26,750,0
5,2025-10-29,08:00,Wednesday,0,0.0,0,0,0,0,1,12.614,3,3,26,932,0
6,2025-10-29,08:00,Wednesday,0,0.0,0,0,0,0,1,13.621,6,3,26,296,0
7,2025-10-29,08:00,Wednesday,0,0.0,0,0,0,0,1,13.167,2,3,26,619,0
8,2025-10-29,08:00,Wednesday,0,0.0,0,0,0,0,1,13.335,2,3,26,934,0
9,2025-10-29,08:00,Wednesday,0,0.0,0,0,0,0,1,15.138,4,3,26,397,0
10,2025-10-29,08:00,Wednesday,0,0.0,0,0,0,0,1,41.974,1,3,26,347,1
1,2025-10-29,09:00,Wednesday,0,0.0,0,0,0,0,0,12.755,6,1,42,572,0
2,2025-10-29,09:00,Wednesday,0,0.0,0,0,0,0,0,13.073,4,1,42,92,0
3,2025-10-29,09:00,Wednesday,0,0.0,0,0,0,0,0,12.969,3,1,42,100,0
4,2025-10-29,09:00,Wednesday,0,0.0,0,0,0,0,0,13.055,5,1,42,508,0
5,2025-10-29,09:00,Wednesday,0,0.0,0,0,0,0,0,12.614,3,1,42,586,0
6,2025-10-29,09:00,Wednesday,0,0.0,0,0,0,0,0,13.621,6,1,42,304,0
7,2025-10-29,09:00,Wednesday,0,0.0,0,0,0,0,0,13.167,2,1,42,249,0
8,2025-10-29,09:00,Wednesday,0,0.0,0,0,0,0,0,13.335,2,1,42,230,0
9,2025-10-29,09:00,Wednesday,0,0.0,0,0,0,0,0,15.138,4,1,42,76,0
10,2025-10-29,09:00,Wednesday,0,0.0,0,0,0,0,0,41.974,1,1,42,491,0
1,2025-10-29,10:00,Wednesday,0,0.0,0,0,0,0,0,12.755,6,1,42,66,0
2,2025-10-29,10:00,Wednesday,0,0.0,0,0,0,0,0,13.073,4,1,42,499,0
3,2025-10-29,10:00,Wednesday,0,0.0,0,0,0,0,0,12.969,3,1,42,635,0
4,2025-10-29,10:00,Wednesday,0,0.0,0,0,0,0,0,13.055,5,1,42,296,0
5,2025-10-29,10:00,Wednesday,0,0.0,0,0,0,0,0,12.614,3,1,42,291,0
6,2025-10-29,10:00,Wednesday,0,0.0,0,0,0,0,0,13.621,6,1,42,370,0
7,2025-10-29,10:00,Wednesday,0,0.0,0,0,0,0,0,13.167,2,1,42,404,0
8,2025-10-29,10:00,Wednesday,0,0.0,0,0,0,0,0,13.335,2,1,42,595,0
9,2025-10-29,10:00,Wednesday,0,0.0,0,0,0,0,0,15.138,4,1,42,309,0
10,2025-10-29,10:00,Wednesday,0,0.0,0,0,0,0,0,41.974,1,1,42,538,0
1,2025-10-29,11:00,Wednesday,0,0.0,0,0,0,0,0,12.755,6,1,42,297,0
2,2025-10-29,11:00,Wednesday,0,0.0,0,0,0,0,0,13.073,4,1,42,505,0
3,2025-10-29,11:00,Wednesday,0,0.0,0,0,0,0,0,12.969,3,1,42,529,0
4,2025-10-29,11:00,Wednesday,0,0.0,0,0,0,0,0,13.055,5,1,42,456,0
5,2025-10-29,11:00,Wednesday,0,0.0,0,0,0,0,0,12.614,3,1,42,321,0
6,2025-10-29,11:00,Wednesday,0,0.0,0,0,0,0,0,13.621,6,1,42,468,0
7,2025-10-29,11:00,Wednesday,0,0.0,0,0,0,0,0,13.167,2,1,42,65,0
8,2025-10-29,11:00,Wednesday,0,0.0,0,0,0,0,0,13.335,2,1,42,386,0
9,2025-10-29,11:00,Wednesday,0,0.0,0,0,0,0,0,15.138,4,1,42,590,0
10,2025-10-29,11:00,Wednesday,0,0.0,0,0,0,0,0,41.974,1,1,42,392,0
1,2025-10-29,12:00,Wednesday,0,0.0,0,0,0,0,0,12.755,6,1,42,93,0
2,2025-10-29,12:00,Wednesday,0,0.0,0,0,0,0,0,13.073,4,1,42,305,0
3,2025-10-29,12:00,Wednesday,0,0.0,0,0,0,0,0,12.969,3,1,42,224,0
4,2025-10-29,12:00,Wednesday,0,0.0,0,0,0,0,0,13.055,5,1,42,518,0
5,2025-10-29,12:00,Wednesday,0,0.0,0,0,0,0,0,12.614,3,1,42,314,0
6,2025-10-29,12:00,Wednesday,0,0.0,0,0,0,0,0,13.621,6,1,42,356,0
7,2025-10-29,12:00,Wednesday,0,0.0,0,0,0,0,0,13.167,2,1,42,387,0
8,2025-10-29,12:00,Wednesday,0,0.0,0,0,0,0,0,13.335,2,1,42,568,0
9,2025-10-29,12:00,Wednesday,0,0.0,0,0,0,0,0,15.138,4,1,42,154,0
10,2025-10-29,12:00,Wednesday,0,0.0,0,0,0,0,0,41.974,1,1,42,530,0
1,2025-10-29,13:00,Wednesday,0,0.0,0,0,0,0,0,12.755,6,1,42,631,1
2,2025-10-29,13:00,Wednesday,0,0.0,0,0,0,0,0,13.073,4,1,42,396,0
3,2025-10-29,13:00,Wednesday,0,0.0,0,0,0,0,0,12.969,3,1,42,634,0
4,2025-10-29,13:00,Wednesday,0,0.0,0,0,0,0,0,13.055,5,1,42,278,0
5,2025-10-29,13:00,Wednesday,0,0.0,0,0,0,0,0,12.614,3,1,42,549,0
6,2025-10-29,13:00,Wednesday,0,0.0,0,0,0,0,0,13.621,6,1,42,335,1
7,2025-10-29,13:00,Wednesday,0,0.0,0,0,0,0,0,13.167,2,1,42,236,0
8,2025-10-29,13:00,Wednesday,0,0.0,0,0,0,0,0,13.335,2,1,42,104,0
9,2025-10-29,13:00,Wednesday,0,0.0,0,0,0,0,0,15.138,4,1,42,356,0
10,2025-10-29,13:00,Wednesday,0,0.0,0,0,0,0,0,41.974,1,1,42,182,0
1,2025-10-29,14:00,Wednesday,0,0.0,0,0,0,0,0,12.755,6,1,42,314,0
2,2025-10-29,14:00,Wednesday,0,0.0,0,0,0,0,0,13.073,4,1,42,426,0
3,2025-10-29,14:00,Wednesday,0,0.0,0,0,0,0,0,12.969,3,1,42,309,0
4,2025-10-29,14:00,Wednesday,0,0.0,0,0,0,0,0,13.055,5,1,42,382,0
5,2025-10-29,14:00,Wednesday,0,0.0,0,0,0,0,0,12.614,3,1,42,344,1
6,2025-10-29,14:00,Wednesday,0,0.0,0,0,0,0,0,13.621,6,1,42,104,0
7,2025-10-29,14:00,Wednesday,0,0.0,0,0,0,0,0,13.167,2,1,42,185,0
8,2025-10-29,14:00,Wednesday,0,0.0,0,0,0,0,0,13.335,2,1,42,527,0
9,2025-10-29,14:00,Wednesday,0,0.0,0,0,0,0,0,15.138,4,1,42,336,0
10,2025-10-29,14:00,Wednesday,0,0.0,0,0,0,0,0,41.974,1,1,42,431,0
1,2025-10-29,15:00,Wednesday,0,0.0,0,0,0,0,0,12.755,6,1,42,529,0
2,2025-10-29,15:00,Wednesday,0,0.0,0,0,0,0,0,13.073,4,1,42,514,0
3,2025-10-29,15:00,Wednesday,0,0.0,0,0,0,0,0,12.969,3,1,42,219,0
4,2025-10-29,15:00,Wednesday,0,0.0,0,0,0,0,0,13.055,5,1,42,279,0
5,2025-10-29,15:00,Wednesday,0,0.0,0,0,0,0,0,12.614,3,1,42,504,0
6,2025-10-29,15:00,Wednesday,0,0.0,0,0,0,0,0,13.621,6,1,42,435,0
7,2025-10-29,15:00,Wednesday,0,0.0,0,0,0,0,0,13.167,2,1,42,206,0
8,2025-10-29,15:00,Wednesday,0,0.0,0,0,0,0,0,13.335,2,1,42,379,0
9,2025-10-29,15:00,Wednesday,0,0.0,0,0,0,0,0,15.138,4,1,42,605,0
10,2025-10-29,15:00,Wednesday,0,0.0,0,0,0,0,0,41.974,1,1,42,295,0
1,2025-10-29,16:00,Wednesday,0,0.0,0,0,0,0,1,12.755,6,3,26,448,0
2,2025-10-29,16:00,Wednesday,0,0.0,0,0,0,0,1,13.073,4,3,26,216,0
3,2025-10-29,16:00,Wednesday,0,0.0,0,0,0,0,1,12.969,3,3,26,387,0
4,2025-10-29,16:00,Wednesday,0,0.0,0,0,0,0,1,13.055,5,3,26,349,0
5,2025-10-29,16:00,Wednesday,0,0.0,0,0,0,0,1,12.614,3,3,26,837,0
6,2025-10-29,16:00,Wednesday,0,0.0,0,0,0,0,1,13.621,6,3,26,102,0
7,2025-10-29,16:00,Wednesday,0,0.0,0,0,0,0,1,13.167,2,3,26,201,0
8,2025-10-29,16:00,Wednesday,0,0.0,0,0,0,0,1,13.335,2,3,26,581,0
9,2025-10-29,16:00,Wednesday,0,0.0,0,0,0,0,1,15.138,4,3,26,475,0
10,2025-10-29,16:00,Wednesday,0,0.0,0,0,0,0,1,41.974,1,3,26,609,0
1,2025-10-29,17:00,Wednesday,0,0.0,0,1,0,1,1,12.755,6,5,10,172,0
2,2025-10-29,17:00,Wednesday,0,0.0,0,1,0,1,1,13.073,4,5,10,485,0
3,2025-10-29,17:00,Wednesday,0,0.0,0,1,0,1,1,12.969,3,5,10,327,0
4,2025-10-29,17:00,Wednesday,0,0.0,0,1,0,1,1,13.055,5,5,10,245,0
5,2025-10-29,17:00,Wednesday,0,0.0,0,1,0,1,1,12.614,3,5,10,380,0
6,2025-10-29,17:00,Wednesday,0,0.0,0,1,0,1,1,13.621,6,5,10,375,0
7,2025-10-29,17:00,Wednesday,0,0.0,0,1,0,1,1,13.167,2,5,10,287,0
8,2025-10-29,17:00,Wednesday,0,0.0,0,1,0,1,1,13.335,2,5,10,232,0
9,2025-10-29,17:00,Wednesday,0,0.0,0,1,0,1,1,15.138,4,5,10,447,0
10,2025-10-29,17:00,Wednesday,0,0.0,0,1,0,1,1,41.974,1,5,10,142,0
1,2025-10-29,18:00,Wednesday,0,0.0,0,0,0,0,1,12.755,6,3,26,267,0
2,2025-10-29,18:00,Wednesday,0,0.0,0,0,0,0,1,13.073,4,3,26,832,1
3,2025-10-29,18:00,Wednesday,0,0.0,0,0,0,0,1,12.969,3,3,26,889,0
4,2025-10-29,18:00,Wednesday,0,0.0,0,0,0,0,1,13.055,5,3,26,326,0
5,2025-10-29,18:00,Wednesday,0,0.0,0,0,0,0,1,12.614,3,3,26,678,0
6,2025-10-29,18:00,Wednesday,0,0.0,0,0,0,0,1,13.621,6,3,26,294,0
7,2025-10-29,18:00,Wednesday,0,0.0,0,0,0,0,1,13.167,2,3,26,319,0
8,2025-10-29,18:00,Wednesday,0,0.0,0,0,0,0,1,13.335,2,3,26,372,0
9,2025-10-29,18:00,Wednesday,0,0.0,0,0,0,0,1,15.138,4,3,26,691,0
10,2025-10-29,18:00,Wednesday,0,0.0,0,0,0,0,1,41.974,1,3,26,942,0
1,2025-10-29,19:00,Wednesday,0,1.06,0,0,0,0,0,12.755,6,2,34,446,0
2,2025-10-29,19:00,Wednesday,0,1.06,0,0,0,0,0,13.073,4,2,34,198,0
3,2025-10-29,19:00,Wednesday,0,1.06,0,0,0,0,0,12.969,3,2,34,147,0
4,2025-10-29,19:00,Wednesday,0,1.06,0,0,0,0,0,13.055,5,2,34,372,0
5,2025-10-29,19:00,Wednesday,0,1.06,0,0,0,0,0,12.614,3,2,34,222,0
6,2025-10-29,19:00,Wednesday,0,1.06,0,0,0,0,0,13.621,6,2,34,123,0
7,2025-10-29,19:00,Wednesday,0,1.06,0,0,0,0,0,13.167,2,2,34,776,0
8,2025-10-29,19:00,Wednesday,0,1.06,0,0,0,0,0,13.335,2,2,34,232,0
9,2025-10-29,19:00,Wednesday,0,1.06,0,0,0,0,0,15.138,4,2,34,416,0
10,2025-10-29,19:00,Wednesday,0,1.06,0,0,0,0,0,41.974,1,2,34,635,0
1,2025-10-29,20:00,Wednesday,0,0.0,0,0,0,0,0,12.755,6,1,42,471,0
2,2025-10-29,20:00,Wednesday,0,0.0,0,0,0,0,0,13.073,4,1,42,332,0
3,2025-10-29,20:00,Wednesday,0,0.0,0,0,0,0,0,12.969,3,1,42,215,0
4,2025-10-29,20:00,Wednesday,0,0.0,0,0,0,0,0,13.055,5,1,42,552,0
5,2025-10-29,20:00,Wednesday,0,0.0,0,0,0,0,0,12.614,3,1,42,189,0
6,2025-10-29,20:00,Wednesday,0,0.0,0,0,0,0,0,13.621,6,1,42,546,0
7,2025-10-29,20:00,Wednesday,0,0.0,0,0,0,0,0,13.167,2,1,42,468,0
8,2025-10-29,20:00,Wednesday,0,0.0,0,0,0,0,0,13.335,2,1,42,158,0
9,2025-10-29,20:00,Wednesday,0,0.0,0,0,0,0,0,15.138,4,1,42,88,0
10,2025-10-29,20:00,Wednesday,0,0.0,0,0,0,0,0,41.974,1,1,42,573,1
1,2025-10-29,21:00,Wednesday,0,2.6,0,0,0,0,0,12.755,6,2,34,379,0
2,2025-10-29,21:00,Wednesday,0,2.6,0,0,0,0,0,13.073,4,2,34,488,0
3,2025-10-29,21:00,Wednesday,0,2.6,0,0,0,0,0,12.969,3,2,34,576,0
4,2025-10-29,21:00,Wednesday,0,2.6,0,0,0,0,0,13.055,5,2,34,780,0
5,2025-10-29,21:00,Wednesday,0,2.6,0,0,0,0,0,12.614,3,2,34,443,1
6,2025-10-29,21:00,Wednesday,0,2.6,0,0,0,0,0,13.621,6,2,34,568,0
7,2025-10-29,21:00,Wednesday,0,2.6,0,0,0,0,0,13.167,2,2,34,288,0
8,2025-10-29,21:00,Wednesday,0,2.6,0,0,0,0,0,13.335,2,2,34,676,0
9,2025-10-29,21:00,Wednesday,0,2.6,0,0,0,0,0,15.138,4,2,34,664,0
10,2025-10-29,21:00,Wednesday,0,2.6,0,0,0,0,0,41.974,1,2,34,180,0
1,2025-10-29,22:00,Wednesday,0,0.0,0,0,0,0,0,12.755,6,1,42,336,0
2,2025-10-29,22:00,Wednesday,0,0.0,0,0,0,0,0,13.073,4,1,42,395,0
3,2025-10-29,22:00,Wednesday,0,0.0,0,0,0,0,0,12.969,3,1,42,640,0
4,2025-10-29,22:00,Wednesday,0,0.0,0,0,0,0,0,13.055,5,1,42,505,0
5,2025-10-29,22:00,Wednesday,0,0.0,0,0,0,0,0,12.614,3,1,42,451,1
6,2025-10-29,22:00,Wednesday,0,0.0,0,0,0,0,0,13.621,6,1,42,248,1
7,2025-10-29,22:00,Wednesday,0,0.0,0,0,0,0,0,13.167,2,1,42,258,0
8,2025-10-29,22:00,Wednesday,0,0.0,0,0,0,0,0,13.335,2,1,42,471,0
9,2025-10-29,22:00,Wednesday,0,0.0,0,0,0,0,0,15.138,4,1,42,126,0
10,2025-10-29,22:00,Wednesday,0,0.0,0,0,0,0,0,41.974,1,1,42,128,0
1,2025-10-29,23:00,Wednesday,0,0.0,0,0,0,0,0,12.755,6,1,42,568,0
2,2025-10-29,23:00,Wednesday,0,0.0,0,0,0,0,0,13.073,4,1,42,266,0
3,2025-10-29,23:00,Wednesday,0,0.0,0,0,0,0,0,12.969,3,1,42,218,1
4,2025-10-29,23:00,Wednesday,0,0.0,0,0,0,0,0,13.055,5,1,42,265,0
5,2025-10-29,23:00,Wednesday,0,0.0,0,0,0,0,0,12.614,3,1,42,301,0
6,2025-10-29,23:00,Wednesday,0,0.0,0,0,0,0,0,13.621,6,1,42,626,0
7,2025-10-29,23:00,Wednesday,0,0.0,0,0,0,0,0,13.167,2,1,42,292,0
8,2025-10-29,23:00,Wednesday,0,0.0,0,0,0,0,0,13.335,2,1,42,340,0
9,2025-10-29,23:00,Wednesday,0,0.0,0,0,0,0,0,15.138,4,1,42,279,0
10,2025-10-29,23:00,Wednesday,0,0.0,0,0,0,0,0,41.974,1,1,42,548,0
1,2025-10-30,00:00,Thursday,0,0.64,0,0,0,0,0,12.755,6,2,34,550,0
2,2025-10-30,00:00,Thursday,0,0.64,0,0,0,0,0,13.073,4,2,34,364,0
3,2025-10-30,00:00,Thursday,0,0.64,0,0,0,0,0,12.969,3,2,34,595,0
4,2025-10-30,00:00,Thursday,0,0.64,0,0,0,0,0,13.055,5,2,34,611,0
5,2025-10-30,00:00,Thursday,0,0.64,0,0,0,0,0,12.614,3,2,34,660,1
6,2025-10-30,00:00,Thursday,0,0.64,0,0,0,0,0,13.621,6,2,34,313,0
7,2025-10-30,00:00,Thursday,0,0.64,0,0,0,0,0,13.167,2,2,34,259,0
8,2025-10-30,00:00,Thursday,0,0.64,0,0,0,0,0,13.335,2,2,34,449,0
9,2025-10-30,00:00,Thursday,0,0.64,0,0,0,0,0,15.138,4,2,34,364,0
10,2025-10-30,00:00,Thursday,0,0.64,0,0,0,0,0,41.974,1,2,34,724,0
1,2025-10-30,01:00,Thursday,0,1.35,0,0,0,0,0,12.755,6,2,34,756,0
2,2025-10-30,01:00,Thursday,0,1.35,0,0,0,0,0,13.073,4,2,34,307,0
3,2025-10-30,01:00,Thursday,0,1.35,0,0,0,0,0,12.969,3,2,34,424,0
4,2025-10-30,01:00,Thursday,0,1.35,0,0,0,0,0,13.055,5,2,34,732,0
5,2025-10-30,01:00,Thursday,0,1.35,0,0,0,0,0,12.614,3,2,34,441,0
6,2025-10-30,01:00,Thursday,0,1.35,0,0,0,0,0,13.621,6,2,34,782,0
7,2025-10-30,01:00,Thursday,0,1.35,0,0,0,0,0,13.167,2,2,34,427,0
8,2025-10-30,01:00,Thursday,0,1.35,0,0,0,0,0,13.335,2,2,34,464,0
9,2025-10-30,01:00,Thursday,0,1.35,0,0,0,0,0,15.138,4,2,34,545,0
10,2025-10-30,01:00,Thursday,0,1.35,0,0,0,0,0,41.974,1,2,34,304,0
1,2025-10-30,02:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,201,0
2,2025-10-30,02:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,395,0
3,2025-10-30,02:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,555,0
4,2025-10-30,02:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,253,0
5,2025-10-30,02:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,488,0
6,2025-10-30,02:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,308,0
7,2025-10-30,02:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,200,0
8,2025-10-30,02:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,481,0
9,2025-10-30,02:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,427,0
10,2025-10-30,02:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,150,0
1,2025-10-30,03:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,634,0
2,2025-10-30,03:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,282,0
3,2025-10-30,03:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,83,0
4,2025-10-30,03:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,265,0
5,2025-10-30,03:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,546,0
6,2025-10-30,03:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,408,0
7,2025-10-30,03:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,592,0
8,2025-10-30,03:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,226,1
9,2025-10-30,03:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,434,0
10,2025-10-30,03:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,270,0
1,2025-10-30,04:00,Thursday,0,3.86,0,0,0,0,0,12.755,6,2,34,118,0
2,2025-10-30,04:00,Thursday,0,3.86,0,0,0,0,0,13.073,4,2,34,528,0
3,2025-10-30,04:00,Thursday,0,3.86,0,0,0,0,0,12.969,3,2,34,577,1
4,2025-10-30,04:00,Thursday,0,3.86,0,0,0,0,0,13.055,5,2,34,534,0
5,2025-10-30,04:00,Thursday,0,3.86,0,0,0,0,0,12.614,3,2,34,624,0
6,2025-10-30,04:00,Thursday,0,3.86,0,0,0,0,0,13.621,6,2,34,673,0
7,2025-10-30,04:00,Thursday,0,3.86,0,0,0,0,0,13.167,2,2,34,243,0
8,2025-10-30,04:00,Thursday,0,3.86,0,0,0,0,0,13.335,2,2,34,672,0
9,2025-10-30,04:00,Thursday,0,3.86,0,0,0,0,0,15.138,4,2,34,777,0
10,2025-10-30,04:00,Thursday,0,3.86,0,0,0,0,0,41.974,1,2,34,595,0
1,2025-10-30,05:00,Thursday,0,2.46,0,0,0,0,0,12.755,6,2,34,628,0
2,2025-10-30,05:00,Thursday,0,2.46,0,0,0,0,0,13.073,4,2,34,216,0
3,2025-10-30,05:00,Thursday,0,2.46,0,0,0,0,0,12.969,3,2,34,456,0
4,2025-10-30,05:00,Thursday,0,2.46,0,0,0,0,0,13.055,5,2,34,728,0
5,2025-10-30,05:00,Thursday,0,2.46,0,0,0,0,0,12.614,3,2,34,150,0
6,2025-10-30,05:00,Thursday,0,2.46,0,0,0,0,0,13.621,6,2,34,790,0
7,2025-10-30,05:00,Thursday,0,2.46,0,0,0,0,0,13.167,2,2,34,761,0
8,2025-10-30,05:00,Thursday,0,2.46,0,0,0,0,0,13.335,2,2,34,473,0
9,2025-10-30,05:00,Thursday,0,2.46,0,0,0,0,0,15.138,4,2,34,638,0
10,2025-10-30,05:00,Thursday,0,2.46,0,0,0,0,0,41.974,1,2,34,177,0
1,2025-10-30,06:00,Thursday,0,0.0,0,0,0,0,1,12.755,6,3,26,478,0
2,2025-10-30,06:00,Thursday,0,0.0,0,0,0,0,1,13.073,4,3,26,568,0
3,2025-10-30,06:00,Thursday,0,0.0,0,0,0,0,1,12.969,3,3,26,511,0
4,2025-10-30,06:00,Thursday,0,0.0,0,0,0,0,1,13.055,5,3,26,853,0
5,2025-10-30,06:00,Thursday,0,0.0,0,0,0,0,1,12.614,3,3,26,881,0
6,2025-10-30,06:00,Thursday,0,0.0,0,0,0,0,1,13.621,6,3,26,364,0
7,2025-10-30,06:00,Thursday,0,0.0,0,0,0,0,1,13.167,2,3,26,725,0
8,2025-10-30,06:00,Thursday,0,0.0,0,0,0,0,1,13.335,2,3,26,741,0
9,2025-10-30,06:00,Thursday,0,0.0,0,0,0,0,1,15.138,4,3,26,323,0
10,2025-10-30,06:00,Thursday,0,0.0,0,0,0,0,1,41.974,1,3,26,786,0
1,2025-10-30,07:00,Thursday,0,0.0,1,0,1,0,1,12.755,6,5,10,1130,0
2,2025-10-30,07:00,Thursday,0,0.0,1,0,1,0,1,13.073,4,5,10,987,0
3,2025-10-30,07:00,Thursday,0,0.0,1,0,1,0,1,12.969,3,5,10,922,0
4,2025-10-30,07:00,Thursday,0,0.0,1,0,1,0,1,13.055,5,5,10,557,0
5,2025-10-30,07:00,Thursday,0,0.0,1,0,1,0,1,12.614,3,5,10,600,1
6,2025-10-30,07:00,Thursday,0,0.0,1,0,1,0,1,13.621,6,5,10,322,0
7,2025-10-30,07:00,Thursday,0,0.0,1,0,1,0,1,13.167,2,5,10,657,0
8,2025-10-30,07:00,Thursday,0,0.0,1,0,1,0,1,13.335,2,5,10,842,0
9,2025-10-30,07:00,Thursday,0,0.0,1,0,1,0,1,15.138,4,5,10,1000,0
10,2025-10-30,07:00,Thursday,0,0.0,1,0,1,0,1,41.974,1,5,10,910,0
1,2025-10-30,08:00,Thursday,0,0.0,0,0,0,0,1,12.755,6,3,26,693,0
2,2025-10-30,08:00,Thursday,0,0.0,0,0,0,0,1,13.073,4,3,26,712,0
3,2025-10-30,08:00,Thursday,0,0.0,0,0,0,0,1,12.969,3,3,26,790,0
4,2025-10-30,08:00,Thursday,0,0.0,0,0,0,0,1,13.055,5,3,26,414,0
