segmento_id,dia,hora,nivel_congestion,velocidad_kmh,carga_vehicular,construccion_vial,tipo_dia,hora_entrada_est,hora_salida_est,hora_entrada_trab,hora_salida_trab,tipo_vehiculo,ruta_id,orden,paradas_cercanas
8,2025-01-01,20:00,1,60,231,1,Miércoles,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-01,20:00,1,57,272,0,Miércoles,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-01,20:00,1,55,304,0,Miércoles,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-01,21:00,1,56,339,0,Miércoles,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-01,21:00,1,56,339,0,Miércoles,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-01,21:00,1,61,241,0,Miércoles,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-01,21:00,1,59,248,0,Miércoles,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-01,21:00,1,59,248,0,Miércoles,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-01,21:00,1,58,294,0,Miércoles,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-01,21:00,1,59,234,0,Miércoles,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-01,21:00,2,48,501,0,Miércoles,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-01,21:00,1,62,264,0,Miércoles,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-01,21:00,1,59,201,0,Miércoles,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-01,21:00,1,61,361,0,Miércoles,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-01,21:00,1,59,306,0,Miércoles,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-01,22:00,1,64,328,0,Miércoles,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-01,22:00,1,64,328,0,Miércoles,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-01,22:00,1,59,305,0,Miércoles,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-01,22:00,1,58,298,0,Miércoles,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-01,22:00,1,58,298,0,Miércoles,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-01,22:00,1,63,293,0,Miércoles,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-01,22:00,1,63,256,0,Miércoles,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-01,22:00,1,57,267,0,Miércoles,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-01,22:00,1,58,233,0,Miércoles,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-01,22:00,1,63,266,0,Miércoles,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-01,22:00,2,47,582,0,Miércoles,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-01,22:00,1,63,289,0,Miércoles,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-01,23:00,1,64,336,0,Miércoles,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-01,23:00,1,64,336,0,Miércoles,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-01,23:00,2,50,510,0,Miércoles,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-01,23:00,1,55,263,0,Miércoles,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-01,23:00,1,55,263,0,Miércoles,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-01,23:00,1,55,263,0,Miércoles,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-01,23:00,1,62,327,0,Miércoles,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-01,23:00,1,62,293,0,Miércoles,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-01,23:00,2,53,579,0,Miércoles,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-01,23:00,1,59,320,0,Miércoles,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-01,23:00,1,60,211,1,Miércoles,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-01,23:00,1,57,313,0,Miércoles,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-02,00:00,1,57,259,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-02,00:00,1,57,259,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-02,00:00,1,56,220,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-02,00:00,1,55,254,0,Jueves,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-02,00:00,1,55,254,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-02,00:00,2,53,517,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-02,00:00,1,61,354,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-02,00:00,1,55,199,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-02,00:00,1,57,316,0,Jueves,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-02,00:00,1,56,313,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-02,00:00,1,60,278,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-02,00:00,1,58,250,0,Jueves,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-02,01:00,1,59,321,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-02,01:00,1,59,321,0,Jueves,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-02,01:00,1,63,328,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-02,01:00,1,59,239,0,Jueves,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-02,01:00,1,59,239,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-02,01:00,1,61,262,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-02,01:00,2,48,543,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-02,01:00,1,55,329,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-02,01:00,1,55,295,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-02,01:00,1,57,258,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-02,01:00,1,61,259,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-02,01:00,1,63,239,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-02,02:00,1,59,252,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-02,02:00,1,59,252,0,Jueves,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-02,02:00,1,56,164,0,Jueves,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-02,02:00,1,64,265,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-02,02:00,1,64,265,0,Jueves,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-02,02:00,1,61,287,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-02,02:00,1,63,258,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-02,02:00,1,58,289,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-02,02:00,1,59,286,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-02,02:00,1,59,252,0,Jueves,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-02,02:00,1,63,273,0,Jueves,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-02,02:00,1,61,257,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-02,03:00,1,60,234,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-02,03:00,1,60,234,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-02,03:00,1,63,245,0,Jueves,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-02,03:00,1,57,329,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-02,03:00,1,57,329,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-02,03:00,1,58,246,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-02,03:00,1,60,341,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-02,03:00,1,60,420,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-02,03:00,1,62,281,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-02,03:00,1,63,253,0,Jueves,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-02,03:00,1,63,303,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-02,03:00,1,58,327,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-02,04:00,1,59,289,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-02,04:00,1,59,289,0,Jueves,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-02,04:00,1,61,259,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-02,04:00,1,56,243,0,Jueves,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-02,04:00,1,56,243,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-02,04:00,1,64,351,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-02,04:00,1,63,273,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-02,04:00,2,48,624,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-02,04:00,2,47,581,0,Jueves,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-02,04:00,1,59,238,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-02,04:00,1,60,253,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-02,04:00,1,56,315,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-02,05:00,2,47,594,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-02,05:00,2,47,594,0,Jueves,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-02,05:00,1,58,275,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-02,05:00,1,64,278,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-02,05:00,1,64,278,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-02,05:00,1,59,334,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-02,05:00,1,60,315,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-02,05:00,1,60,226,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-02,05:00,1,58,349,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-02,05:00,1,64,233,0,Jueves,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-02,05:00,1,62,227,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-02,05:00,1,63,252,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-02,06:00,3,38,852,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-02,06:00,3,38,852,0,Jueves,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-02,06:00,4,30,1132,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-02,06:00,3,42,879,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-02,06:00,3,42,879,0,Jueves,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-02,06:00,4,34,1144,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-02,06:00,4,26,1128,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-02,06:00,5,15,1385,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-02,06:00,3,41,949,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-02,06:00,3,35,808,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-02,06:00,4,34,1120,0,Jueves,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-02,06:00,5,24,1406,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-02,07:00,2,52,587,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-02,07:00,2,52,587,0,Jueves,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-02,07:00,5,24,1393,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-02,07:00,4,34,1153,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-02,07:00,4,34,1153,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-02,07:00,4,26,1091,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-02,07:00,3,39,842,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-02,07:00,4,28,1118,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-02,07:00,4,26,1103,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-02,07:00,3,42,821,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-02,07:00,3,44,833,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-02,07:00,4,28,1126,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-02,08:00,2,50,571,0,Jueves,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-02,08:00,2,50,571,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-02,08:00,4,26,1121,0,Jueves,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-02,08:00,3,40,790,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-02,08:00,3,40,790,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-02,08:00,4,32,1074,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-02,08:00,3,43,903,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-02,08:00,5,22,1435,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-02,08:00,4,32,1154,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-02,08:00,4,32,1185,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-02,08:00,4,25,1163,1,Jueves,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-02,08:00,4,25,1069,0,Jueves,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-02,09:00,1,58,319,0,Jueves,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-02,09:00,1,58,319,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-02,09:00,1,64,311,0,Jueves,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-02,09:00,1,59,299,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-02,09:00,1,59,299,0,Jueves,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-02,09:00,1,58,242,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-02,09:00,2,47,537,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-02,09:00,1,56,285,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-02,09:00,1,63,325,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-02,09:00,1,63,335,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-02,09:00,2,51,580,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-02,09:00,1,64,301,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-02,10:00,2,46,591,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-02,10:00,2,46,591,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-02,10:00,1,57,333,0,Jueves,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-02,10:00,1,64,283,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-02,10:00,1,64,283,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-02,10:00,1,55,273,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-02,10:00,1,59,237,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-02,10:00,1,61,238,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-02,10:00,1,56,268,0,Jueves,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-02,10:00,1,60,159,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-02,10:00,1,61,282,0,Jueves,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-02,10:00,1,62,296,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-02,11:00,1,60,278,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-02,11:00,1,60,278,0,Jueves,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-02,11:00,1,59,314,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-02,11:00,1,62,316,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-02,11:00,1,62,316,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-02,11:00,1,62,349,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-02,11:00,1,63,298,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-02,11:00,1,59,272,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-02,11:00,1,58,328,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-02,11:00,1,60,357,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-02,11:00,1,57,270,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-02,11:00,1,62,289,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-02,12:00,2,45,562,0,Jueves,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-02,12:00,2,45,562,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-02,12:00,2,46,561,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-02,12:00,2,46,625,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-02,12:00,2,46,625,0,Jueves,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-02,12:00,1,58,194,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-02,12:00,2,52,463,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-02,12:00,3,44,792,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-02,12:00,2,50,542,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-02,12:00,1,58,301,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-02,12:00,1,57,375,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-02,12:00,3,37,839,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-02,13:00,2,49,638,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-02,13:00,2,49,638,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-02,13:00,2,47,606,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-02,13:00,4,30,1152,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-02,13:00,4,30,1152,0,Jueves,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-02,13:00,3,38,862,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-02,13:00,2,53,624,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-02,13:00,2,52,575,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-02,13:00,3,41,812,1,Jueves,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-02,13:00,2,50,591,1,Jueves,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-02,13:00,2,45,538,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-02,13:00,2,46,537,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-02,14:00,1,55,268,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-02,14:00,1,55,268,0,Jueves,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-02,14:00,1,55,256,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-02,14:00,1,61,304,0,Jueves,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-02,14:00,1,61,304,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-02,14:00,1,58,301,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-02,14:00,1,56,322,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-02,14:00,1,62,338,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-02,14:00,1,61,286,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-02,14:00,1,59,316,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-02,14:00,1,63,307,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-02,14:00,1,56,302,0,Jueves,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-02,15:00,1,60,342,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-02,15:00,1,60,342,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-02,15:00,1,62,292,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-02,15:00,1,64,210,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-02,15:00,1,64,210,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-02,15:00,1,59,304,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-02,15:00,1,62,318,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-02,15:00,1,60,219,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-02,15:00,2,49,564,0,Jueves,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-02,15:00,1,56,267,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-02,15:00,1,64,222,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-02,15:00,1,64,361,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-02,16:00,5,22,1403,0,Jueves,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-02,16:00,5,22,1403,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-02,16:00,5,17,1419,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-02,16:00,4,30,1114,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-02,16:00,4,30,1114,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-02,16:00,4,29,1053,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-02,16:00,4,30,1132,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-02,16:00,5,23,1403,0,Jueves,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-02,16:00,5,20,1395,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-02,16:00,5,18,1402,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-02,16:00,4,29,1066,0,Jueves,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-02,16:00,4,34,1146,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-02,17:00,5,16,1421,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-02,17:00,5,16,1421,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-02,17:00,4,25,1082,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-02,17:00,5,24,1439,0,Jueves,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-02,17:00,5,24,1439,0,Jueves,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-02,17:00,5,21,1461,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-02,17:00,4,33,1106,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-02,17:00,4,31,981,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-02,17:00,5,18,1464,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-02,17:00,3,39,810,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-02,17:00,4,33,986,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-02,17:00,5,16,1432,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,1,0.0
